asset,time,PriceUSD
neo,2025-03-15 00:00:00+00:00,8.17245953061119
neo,2025-03-16 00:00:00+00:00,7.76867470451283
neo,2025-03-17 00:00:00+00:00,8.1757089201198
neo,2025-03-18 00:00:00+00:00,8.32651466918186
neo,2025-03-19 00:00:00+00:00,8.5349313371719
neo,2025-03-20 00:00:00+00:00,8.24042560712438
neo,2025-03-21 00:00:00+00:00,8.07103606938372
neo,2025-03-22 00:00:00+00:00,8.09469047774528
neo,2025-03-23 00:00:00+00:00,8.06921316661457
neo,2025-03-24 00:00:00+00:00,8.17976785291829
neo,2025-03-25 00:00:00+00:00,7.99683619552495
neo,2025-03-26 00:00:00+00:00,7.69427303849931
neo,2025-03-27 00:00:00+00:00,7.44596851174747
neo,2025-03-28 00:00:00+00:00,6.77414568467045
neo,2025-03-29 00:00:00+00:00,6.37650731360205
neo,2025-03-30 00:00:00+00:00,5.90181056890658
neo,2025-03-31 00:00:00+00:00,5.30998366644565
neo,2025-04-01 00:00:00+00:00,5.52689251855832
neo,2025-04-02 00:00:00+00:00,4.55760212005337
neo,2025-04-03 00:00:00+00:00,4.73474741001573
neo,2025-04-04 00:00:00+00:00,4.84941898159177
neo,2025-04-05 00:00:00+00:00,4.74514244608938
neo,2025-04-06 00:00:00+00:00,4.73586544051511
neo,2025-04-07 00:00:00+00:00,4.79320401237386
neo,2025-04-08 00:00:00+00:00,5.158297979709
neo,2025-04-09 00:00:00+00:00,5.58802493843607
neo,2025-04-10 00:00:00+00:00,5.28749621383992
neo,2025-04-11 00:00:00+00:00,5.52233409929617
neo,2025-04-12 00:00:00+00:00,5.5940240047749
neo,2025-04-13 00:00:00+00:00,5.24579314823828
neo,2025-04-14 00:00:00+00:00,5.21891919011446
neo,2025-04-15 00:00:00+00:00,5.30898552661326
neo,2025-04-16 00:00:00+00:00,5.52088717932693
neo,2025-04-17 00:00:00+00:00,5.46595500193644
neo,2025-04-18 00:00:00+00:00,5.52278944341872
neo,2025-04-19 00:00:00+00:00,5.61620187938578
neo,2025-04-20 00:00:00+00:00,5.57587162163315
neo,2025-04-21 00:00:00+00:00,5.51686360603382
neo,2025-04-22 00:00:00+00:00,5.85914479762606
neo,2025-04-23 00:00:00+00:00,6.05625810809216
neo,2025-04-24 00:00:00+00:00,6.25814255699476
neo,2025-04-25 00:00:00+00:00,6.47881197150807
neo,2025-04-26 00:00:00+00:00,6.43735781031294
neo,2025-04-27 00:00:00+00:00,6.20266881087094
neo,2025-04-28 00:00:00+00:00,6.29825521837189
neo,2025-04-29 00:00:00+00:00,6.08816326700372
neo,2025-04-30 00:00:00+00:00,6.046644547762
neo,2025-05-01 00:00:00+00:00,6.21724766127452
neo,2025-05-02 00:00:00+00:00,6.1523784118767
neo,2025-05-03 00:00:00+00:00,5.84992119895143
neo,2025-05-04 00:00:00+00:00,5.59854442233495
neo,2025-05-05 00:00:00+00:00,5.71060863684409
neo,2025-05-06 00:00:00+00:00,5.37142914074151
neo,2025-05-07 00:00:00+00:00,5.66871851393691
neo,2025-05-08 00:00:00+00:00,6.26789489191308
neo,2025-05-09 00:00:00+00:00,6.5430729459215
neo,2025-05-10 00:00:00+00:00,7.10179262221106
neo,2025-05-11 00:00:00+00:00,7.08014119683883
neo,2025-05-12 00:00:00+00:00,7.33098758336202
neo,2025-05-13 00:00:00+00:00,7.40535135073865
neo,2025-05-14 00:00:00+00:00,7.03699114707609
neo,2025-05-15 00:00:00+00:00,6.67349448310052
neo,2025-05-16 00:00:00+00:00,6.63999143998419
neo,2025-05-17 00:00:00+00:00,6.44282048577606
neo,2025-05-18 00:00:00+00:00,6.62887112146409
neo,2025-05-19 00:00:00+00:00,6.48032095097598
neo,2025-05-20 00:00:00+00:00,6.57716857549005
neo,2025-05-21 00:00:00+00:00,6.69904199173853
